epoch,timestamp,vm_count,workload_variation,prediction_risk,adaptive_signal,adaptive_mode,exploration_probability,standard_fitness,adaptive_fitness,standard_time_ms,adaptive_time_ms,standard_feasible,adaptive_feasible,standard_placement,adaptive_placement
378,1378717200,7,0.076581,0.088900,0.081509,EXPLOITATION,0.248905,0.0304390028,0.0304390028,7.5071,3.2052,true,true,"[10, 18, 18, 18, 10, 10, 18]","[12, 17, 17, 17, 12, 12, 17]"
379,1378717500,7,0.072325,0.093029,0.080606,EXPLOITATION,0.248364,0.0304340849,0.0305232782,5.9460,2.7927,true,true,"[11, 17, 17, 17, 17, 17, 11]","[17, 17, 17, 17, 14, 17, 14]"
380,1378717800,7,0.069153,0.093329,0.078823,EXPLOITATION,0.247294,0.0304515978,0.0305479216,6.4912,2.4130,true,true,"[12, 19, 19, 19, 12, 12, 19]","[16, 16, 10, 16, 10, 16, 16]"
381,1378718100,7,0.069040,0.085071,0.075452,EXPLOITATION,0.245271,0.0304321170,0.0305107590,5.3720,3.3254,true,true,"[15, 18, 18, 18, 15, 15, 18]","[19, 19, 19, 19, 11, 19, 11]"
382,1378718400,7,0.069232,0.088829,0.077071,EXPLOITATION,0.246243,0.0303971948,0.0303971948,5.4759,2.2186,true,true,"[14, 19, 19, 19, 14, 14, 19]","[14, 19, 19, 19, 14, 14, 19]"
383,1378718700,7,0.069193,0.085057,0.075538,EXPLOITATION,0.245323,0.0304216845,0.0304216845,4.7070,2.7988,true,true,"[10, 19, 19, 19, 10, 10, 19]","[10, 19, 19, 19, 10, 10, 19]"
384,1378719000,7,0.069287,0.083943,0.075150,EXPLOITATION,0.245090,0.0304051294,0.0304898952,6.2680,2.5193,true,true,"[11, 19, 19, 19, 11, 11, 19]","[16, 13, 16, 16, 16, 13, 16]"
385,1378719300,7,0.068881,0.080629,0.073580,EXPLOITATION,0.244148,0.0304464966,0.0304532800,6.8750,4.1001,true,true,"[14, 17, 17, 17, 14, 14, 17]","[12, 19, 12, 19, 19, 19, 19]"
386,1378719600,7,0.055427,0.070129,0.061308,EXPLOITATION,0.236785,0.0304519912,0.0305251707,5.2386,2.1441,true,true,"[10, 18, 18, 18, 10, 10, 18]","[19, 19, 19, 19, 14, 19, 14]"
387,1378719900,7,0.068630,0.091114,0.077624,EXPLOITATION,0.246574,0.0305090581,0.0305797864,5.3238,3.3963,true,true,"[15, 18, 15, 18, 18, 18, 18]","[17, 17, 17, 17, 13, 17, 13]"
388,1378720200,7,0.068734,0.095800,0.079561,EXPLOITATION,0.247736,0.0303771157,0.0303771157,6.3174,2.8028,true,true,"[13, 18, 18, 18, 13, 13, 18]","[15, 18, 18, 18, 15, 15, 18]"
389,1378720500,7,0.068713,0.084414,0.074993,EXPLOITATION,0.244996,0.0304235642,0.0304229177,6.8992,4.5363,true,true,"[15, 17, 17, 17, 17, 17, 15]","[12, 12, 19, 19, 12, 19, 19]"
390,1378720800,7,0.068768,0.085186,0.075335,EXPLOITATION,0.245201,0.0304226458,0.0304200798,5.0765,3.6011,true,true,"[15, 17, 17, 17, 17, 17, 15]","[14, 19, 19, 19, 14, 14, 19]"
391,1378721100,7,0.068710,0.083743,0.074723,EXPLOITATION,0.244834,0.0304369497,0.0305053164,6.8483,2.5950,true,true,"[11, 18, 18, 18, 18, 18, 11]","[18, 18, 18, 18, 13, 18, 13]"
392,1378721400,7,0.068108,0.083957,0.074448,EXPLOITATION,0.244669,0.0305033220,0.0305194205,5.7559,3.2124,true,true,"[14, 19, 19, 19, 19, 19, 14]","[13, 19, 19, 19, 13, 13, 19]"
393,1378721700,7,0.067708,0.077157,0.071487,EXPLOITATION,0.242892,0.0304305223,0.0304305223,6.9140,3.5686,true,true,"[10, 19, 19, 19, 10, 10, 19]","[11, 18, 18, 18, 11, 11, 18]"
394,1378722000,7,0.067668,0.083957,0.074184,EXPLOITATION,0.244510,0.0304623815,0.0304698824,8.6260,3.1947,true,true,"[13, 19, 19, 19, 19, 19, 13]","[12, 16, 16, 16, 12, 12, 16]"
395,1378722300,7,0.067735,0.080529,0.072853,EXPLOITATION,0.243712,0.0304220896,0.0304954856,6.1792,4.3474,true,true,"[13, 19, 19, 19, 13, 13, 19]","[17, 17, 17, 17, 10, 17, 10]"
396,1378722600,7,0.068059,0.081029,0.073247,EXPLOITATION,0.243948,0.0304377899,0.0304398271,6.0073,3.0636,true,true,"[10, 10, 19, 19, 10, 19, 19]","[10, 16, 16, 16, 16, 16, 10]"
397,1378722900,7,0.070467,0.078057,0.073503,EXPLOITATION,0.244102,0.0304756151,0.0304739449,6.8779,3.5468,true,true,"[15, 18, 18, 18, 15, 15, 18]","[15, 15, 18, 18, 15, 18, 18]"
398,1378723200,7,0.070369,0.080714,0.074507,EXPLOITATION,0.244704,0.0304466936,0.0304510798,7.4309,3.2902,true,true,"[14, 18, 18, 18, 14, 14, 18]","[10, 16, 16, 16, 16, 16, 10]"
399,1378723500,7,0.082322,0.101771,0.090102,EXPLOITATION,0.254061,0.0305075710,0.0305160451,7.8187,3.7594,true,true,"[13, 13, 16, 16, 13, 16, 16]","[12, 18, 18, 18, 12, 12, 18]"
400,1378723800,7,0.083853,0.111057,0.094735,EXPLOITATION,0.256841,0.0304124872,0.0304139642,9.8785,4.4428,true,true,"[12, 12, 19, 19, 12, 19, 19]","[14, 18, 18, 18, 18, 18, 14]"
401,1378724100,7,0.083988,0.098157,0.089655,EXPLOITATION,0.253793,0.0303999053,0.0304788391,7.9676,4.0826,true,true,"[15, 19, 19, 19, 15, 15, 19]","[19, 19, 19, 19, 13, 19, 13]"
402,1378724400,7,0.082912,0.101914,0.090513,EXPLOITATION,0.254308,0.0304443178,0.0304492231,9.3262,7.5809,true,true,"[15, 16, 16, 16, 15, 15, 16]","[13, 17, 17, 17, 17, 17, 13]"
403,1378724700,7,0.083572,0.097457,0.089126,EXPLOITATION,0.253476,0.0304382525,0.0304382525,8.3621,6.3720,true,true,"[14, 19, 19, 19, 19, 19, 14]","[11, 19, 19, 19, 19, 19, 11]"
404,1378725000,7,0.083710,0.099943,0.090203,EXPLOITATION,0.254122,0.0304272312,0.0304314732,7.0265,3.6537,true,true,"[15, 19, 19, 19, 15, 15, 19]","[11, 19, 19, 19, 19, 19, 11]"
405,1378725300,7,0.089646,0.092871,0.090936,EXPLOITATION,0.254562,0.0304021662,0.0304073423,5.9088,2.8130,true,true,"[11, 16, 16, 16, 11, 11, 16]","[10, 16, 16, 16, 16, 16, 10]"
406,1378725600,7,0.098456,0.100514,0.099279,EXPLOITATION,0.259567,0.0303986057,0.0304018093,6.7400,3.6843,true,true,"[15, 16, 16, 16, 15, 15, 16]","[14, 14, 19, 19, 14, 19, 19]"
407,1378725900,7,0.098556,0.105400,0.101294,BALANCED,0.260776,0.0304124863,0.0304124863,6.4729,3.3536,true,true,"[11, 18, 18, 18, 11, 11, 18]","[10, 16, 16, 16, 10, 10, 16]"
408,1378726200,7,0.098446,0.105943,0.101445,BALANCED,0.260867,0.0304305044,0.0304323692,8.8347,6.4698,true,true,"[14, 16, 16, 16, 16, 16, 14]","[14, 17, 14, 17, 17, 17, 17]"
409,1378726500,7,0.098663,0.104714,0.101084,BALANCED,0.260650,0.0304561551,0.0304600743,9.1111,6.3841,true,true,"[12, 17, 17, 17, 12, 12, 17]","[12, 19, 19, 19, 19, 19, 12]"
410,1378726800,7,0.105884,0.109343,0.107267,BALANCED,0.264360,0.0305097981,0.0305097981,6.8738,4.3893,true,true,"[13, 18, 18, 18, 18, 18, 13]","[13, 16, 16, 16, 16, 16, 13]"
411,1378727100,7,0.103222,0.121471,0.110522,BALANCED,0.266313,0.0305109867,0.0305754320,6.3829,2.3647,true,true,"[13, 19, 13, 19, 19, 19, 19]","[16, 16, 16, 16, 11, 16, 11]"
412,1378727400,7,0.103387,0.125600,0.112272,BALANCED,0.267363,0.0303872945,0.0303903710,4.7047,3.3465,true,true,"[10, 19, 19, 19, 10, 10, 19]","[14, 14, 16, 16, 14, 16, 16]"
413,1378727700,7,0.103470,0.115171,0.108150,BALANCED,0.264890,0.0303956335,0.0303993823,5.8773,2.5182,true,true,"[14, 18, 18, 18, 14, 14, 18]","[14, 16, 16, 16, 16, 16, 14]"
414,1378728000,7,0.103525,0.113014,0.107321,BALANCED,0.264392,0.0304281350,0.0304313689,4.4503,3.0779,true,true,"[15, 16, 16, 16, 15, 15, 16]","[13, 13, 19, 19, 13, 19, 19]"
415,1378728300,7,0.103629,0.119043,0.109794,BALANCED,0.265877,0.0304045765,0.0304045765,5.7005,2.3722,true,true,"[10, 19, 19, 19, 10, 10, 19]","[11, 17, 17, 17, 11, 11, 17]"
416,1378728600,7,0.103846,0.110800,0.106627,BALANCED,0.263976,0.0304970823,0.0304999830,4.3263,3.2389,true,true,"[10, 19, 19, 19, 19, 19, 10]","[12, 19, 12, 19, 19, 19, 19]"
417,1378728900,7,0.104261,0.110457,0.106739,BALANCED,0.264044,0.0303877128,0.0303914105,5.2284,2.4573,true,true,"[15, 19, 19, 19, 15, 15, 19]","[11, 11, 18, 18, 11, 18, 18]"
418,1378729200,7,0.104313,0.106071,0.105016,BALANCED,0.263010,0.0303799835,0.0303832338,5.2190,2.8240,true,true,"[15, 19, 19, 19, 15, 15, 19]","[10, 17, 17, 17, 17, 17, 10]"
419,1378729500,7,0.104460,0.113457,0.108059,BALANCED,0.264835,0.0303991984,0.0303991984,4.4780,2.4198,true,true,"[12, 19, 19, 19, 19, 19, 12]","[12, 19, 19, 19, 19, 19, 12]"
420,1378729800,7,0.104240,0.107971,0.105732,BALANCED,0.263439,0.0304423039,0.0304451902,4.6330,2.8890,true,true,"[10, 18, 18, 18, 10, 10, 18]","[15, 18, 18, 18, 18, 18, 15]"
421,1378730100,7,0.103384,0.110129,0.106082,BALANCED,0.263649,0.0304449453,0.0304449453,7.2490,2.9335,true,true,"[14, 18, 18, 18, 18, 18, 14]","[13, 16, 16, 16, 16, 16, 13]"
422,1378730400,7,0.103528,0.103700,0.103597,BALANCED,0.262158,0.0304514201,0.0304514201,5.2759,3.1714,true,true,"[13, 16, 16, 16, 16, 16, 13]","[13, 17, 17, 17, 17, 17, 13]"
423,1378730700,7,0.096708,0.111957,0.102808,BALANCED,0.261685,0.0304770821,0.0304770821,6.2352,2.7305,true,true,"[10, 10, 18, 18, 10, 18, 18]","[15, 15, 18, 18, 15, 18, 18]"
424,1378731000,7,0.093487,0.117257,0.102995,BALANCED,0.261797,0.0303988891,0.0304035762,5.2668,2.9911,true,true,"[11, 17, 17, 17, 17, 17, 11]","[15, 16, 15, 16, 16, 16, 16]"
425,1378731300,7,0.094028,0.107500,0.099417,EXPLOITATION,0.259650,0.0304552165,0.0304537431,4.9222,2.4691,true,true,"[14, 18, 18, 18, 18, 18, 14]","[14, 18, 18, 18, 14, 14, 18]"
426,1378731600,7,0.093976,0.106843,0.099123,EXPLOITATION,0.259474,0.0304588862,0.0304574627,7.2426,3.7448,true,true,"[12, 18, 18, 18, 18, 18, 12]","[15, 19, 19, 19, 15, 15, 19]"
427,1378731900,7,0.093958,0.110557,0.100598,BALANCED,0.260359,0.0304586349,0.0304586349,5.4045,3.4591,true,true,"[13, 18, 18, 18, 18, 18, 13]","[15, 19, 19, 19, 19, 19, 15]"
428,1378732200,7,0.094376,0.104886,0.098580,EXPLOITATION,0.259148,0.0304112513,0.0304123046,5.9844,2.9787,true,true,"[11, 19, 19, 19, 11, 11, 19]","[11, 18, 18, 18, 18, 18, 11]"
429,1378732500,7,0.089668,0.098843,0.093338,EXPLOITATION,0.256003,0.0304320881,0.0304329221,4.4470,2.4374,true,true,"[15, 19, 19, 19, 15, 15, 19]","[10, 16, 16, 16, 16, 16, 10]"
430,1378732800,7,0.087816,0.094129,0.090341,EXPLOITATION,0.254205,0.0292325387,0.0292887602,5.7612,3.1866,true,true,"[15, 18, 18, 18, 15, 15, 18]","[16, 16, 16, 16, 11, 16, 11]"
431,1378733100,7,0.088733,0.102086,0.094074,EXPLOITATION,0.256444,0.0303905722,0.0303905722,4.7924,2.5910,true,true,"[11, 18, 18, 18, 18, 18, 11]","[10, 19, 19, 19, 19, 19, 10]"
432,1378733400,7,0.088837,0.098957,0.092885,EXPLOITATION,0.255731,0.0304140680,0.0304152894,5.6038,2.9828,true,true,"[14, 18, 18, 18, 14, 14, 18]","[14, 19, 19, 19, 19, 19, 14]"
433,1378733700,7,0.089347,0.105229,0.095700,EXPLOITATION,0.257420,0.0304718665,0.0304718665,5.8789,2.7309,true,true,"[14, 18, 18, 18, 14, 14, 18]","[14, 16, 16, 16, 14, 14, 16]"
434,1378734000,7,0.077195,0.091843,0.083054,EXPLOITATION,0.249833,0.0305018245,0.0305519943,6.3164,3.1778,true,true,"[15, 17, 17, 17, 17, 17, 15]","[17, 13, 17, 17, 17, 13, 17]"
435,1378734300,7,0.062049,0.100043,0.077246,EXPLOITATION,0.246348,0.0292447663,0.0293091462,5.4205,2.3336,true,true,"[13, 13, 18, 18, 13, 18, 18]","[18, 18, 18, 18, 11, 18, 11]"
436,1378734600,7,0.065422,0.107657,0.082316,EXPLOITATION,0.249390,0.0304378022,0.0304413962,6.1336,2.4386,true,true,"[12, 18, 18, 18, 18, 18, 12]","[13, 13, 19, 19, 13, 19, 19]"
437,1378734900,7,0.070855,0.101200,0.082993,EXPLOITATION,0.249796,0.0304316746,0.0304316746,5.0858,2.1313,true,true,"[10, 19, 19, 19, 19, 19, 10]","[10, 19, 19, 19, 19, 19, 10]"
438,1378735200,7,0.070818,0.097971,0.081679,EXPLOITATION,0.249008,0.0304801085,0.0305450909,4.3992,2.7308,true,true,"[15, 18, 18, 18, 18, 18, 15]","[18, 18, 12, 18, 12, 18, 18]"
439,1378735500,7,0.070708,0.100800,0.082745,EXPLOITATION,0.249647,0.0304705769,0.0304705769,5.8491,2.2927,true,true,"[15, 18, 18, 18, 15, 15, 18]","[12, 18, 18, 18, 12, 12, 18]"
440,1378735800,7,0.070635,0.094014,0.079987,EXPLOITATION,0.247992,0.0304573765,0.0304573765,5.6779,2.9436,true,true,"[15, 19, 19, 19, 19, 19, 15]","[14, 19, 19, 19, 19, 19, 14]"
441,1378736100,7,0.070228,0.091971,0.078926,EXPLOITATION,0.247355,0.0304108910,0.0304696097,4.8995,2.2524,true,true,"[15, 17, 17, 17, 15, 15, 17]","[17, 15, 17, 17, 17, 15, 17]"
442,1378736400,7,0.070192,0.091229,0.078607,EXPLOITATION,0.247164,0.0304576505,0.0305071001,4.6961,2.8737,true,true,"[11, 17, 17, 17, 11, 11, 17]","[19, 14, 19, 19, 19, 14, 19]"
443,1378736700,7,0.070265,0.096771,0.080868,EXPLOITATION,0.248521,0.0304319107,0.0304342064,5.6632,2.5164,true,true,"[14, 18, 18, 18, 14, 14, 18]","[15, 15, 18, 18, 15, 18, 18]"
444,1378737000,7,0.069926,0.095757,0.080258,EXPLOITATION,0.248155,0.0304760614,0.0304760614,5.8728,3.3600,true,true,"[14, 18, 18, 18, 18, 18, 14]","[12, 16, 16, 16, 16, 16, 12]"
445,1378737300,7,0.069642,0.089686,0.077659,EXPLOITATION,0.246596,0.0304799623,0.0304796345,4.9833,2.2021,true,true,"[10, 17, 17, 17, 17, 17, 10]","[15, 15, 19, 19, 15, 19, 19]"
446,1378737600,7,0.069623,0.084286,0.075488,EXPLOITATION,0.245293,0.0292091817,0.0292093664,4.7832,2.7463,true,true,"[14, 16, 16, 16, 16, 16, 14]","[13, 17, 17, 17, 13, 13, 17]"
447,1378737900,7,0.081192,0.107671,0.091784,EXPLOITATION,0.255070,0.0292735916,0.0292776412,5.5795,2.9255,true,true,"[13, 19, 13, 19, 19, 19, 19]","[10, 16, 16, 16, 10, 10, 16]"
448,1378738200,7,0.080810,0.111371,0.093034,EXPLOITATION,0.255821,0.0304249715,0.0304851593,5.2239,3.4762,true,true,"[15, 19, 19, 19, 19, 19, 15]","[18, 15, 18, 18, 18, 15, 18]"
449,1378738500,7,0.080263,0.106271,0.090666,EXPLOITATION,0.254400,0.0304394985,0.0304386510,5.3965,2.8099,true,true,"[10, 17, 17, 17, 10, 10, 17]","[11, 16, 16, 16, 16, 16, 11]"
450,1378738800,7,0.080208,0.100829,0.088456,EXPLOITATION,0.253074,0.0304338709,0.0304338709,5.9972,4.1681,true,true,"[12, 18, 18, 18, 18, 18, 12]","[10, 19, 19, 19, 19, 19, 10]"
451,1378739100,7,0.080009,0.103529,0.089417,EXPLOITATION,0.253650,0.0304686736,0.0304686736,8.5615,3.3952,true,true,"[14, 18, 18, 18, 14, 14, 18]","[13, 17, 17, 17, 13, 13, 17]"
452,1378739400,7,0.080070,0.098943,0.087619,EXPLOITATION,0.252572,0.0304278811,0.0304322090,7.6547,5.5286,true,true,"[13, 19, 19, 19, 19, 19, 13]","[14, 14, 18, 18, 14, 18, 18]"
453,1378739700,7,0.081317,0.099000,0.088390,EXPLOITATION,0.253034,0.0301843065,0.0301878567,6.6509,3.0640,true,true,"[15, 19, 19, 19, 15, 15, 19]","[13, 13, 18, 18, 13, 18, 18]"
454,1378740000,7,0.603893,0.231471,0.454925,EXPLORATION,0.472955,0.0305334304,0.0305334304,6.4586,6.9221,true,true,"[18, 13, 18, 18, 18, 13, 18]","[18, 14, 18, 18, 18, 14, 18]"
455,1378740300,7,0.838155,0.240614,0.599139,EXPLORATION,0.559483,0.0305539496,0.0305539496,7.8150,8.7062,true,true,"[17, 15, 17, 17, 17, 15, 17]","[17, 15, 17, 17, 17, 15, 17]"
456,1378740600,7,1.000000,0.238071,0.695229,EXPLORATION,0.617137,0.0305531424,0.0305531424,6.2986,8.9979,true,true,"[17, 10, 17, 17, 17, 10, 17]","[18, 12, 18, 18, 18, 12, 18]"
457,1378740900,7,1.000000,0.242414,0.696966,EXPLORATION,0.618179,0.0305990974,0.0305990974,5.1986,10.9580,true,true,"[18, 18, 18, 18, 15, 18, 15]","[16, 16, 16, 16, 13, 16, 13]"
458,1378741200,7,1.000000,0.231986,0.692794,EXPLORATION,0.615677,0.0305679003,0.0305646624,6.9867,8.6942,true,true,"[10, 16, 16, 16, 16, 16, 10]","[15, 19, 19, 19, 15, 15, 19]"
459,1378741500,7,1.000000,0.258329,0.703331,EXPLORATION,0.621999,0.0294078722,0.0294078722,7.6922,9.0249,true,true,"[18, 12, 18, 18, 18, 12, 18]","[18, 12, 18, 18, 18, 12, 18]"
460,1378741800,7,1.000000,0.264200,0.705680,EXPLORATION,0.623408,0.0305458178,0.0305458178,6.6280,9.1200,true,true,"[17, 14, 17, 17, 17, 14, 17]","[18, 11, 18, 18, 18, 11, 18]"
461,1378742100,7,1.000000,0.251557,0.700623,EXPLORATION,0.620374,0.0305437922,0.0305401293,6.9304,8.7614,true,true,"[18, 18, 18, 18, 15, 18, 15]","[17, 13, 17, 17, 17, 13, 17]"
462,1378742400,7,1.000000,0.245571,0.698229,EXPLORATION,0.618937,0.0305471111,0.0305471111,8.1147,7.8903,true,true,"[17, 14, 17, 17, 17, 14, 17]","[16, 10, 16, 16, 16, 10, 16]"
463,1378742700,7,1.000000,0.246743,0.698697,EXPLORATION,0.619218,0.0305714158,0.0305714158,7.9875,6.9118,true,true,"[19, 10, 19, 19, 19, 10, 19]","[19, 11, 19, 19, 19, 11, 19]"
464,1378743000,7,1.000000,0.248443,0.699377,EXPLORATION,0.619626,0.0305515415,0.0305515415,6.3574,7.0059,true,true,"[18, 11, 18, 18, 18, 11, 18]","[19, 12, 19, 19, 19, 12, 19]"
465,1378743300,7,1.000000,0.247243,0.698897,EXPLORATION,0.619338,0.0305668683,0.0305668683,4.8345,9.3230,true,true,"[19, 15, 19, 19, 19, 15, 19]","[17, 15, 17, 17, 17, 15, 17]"
466,1378743600,7,1.000000,0.242029,0.696811,EXPLORATION,0.618087,0.0305378593,0.0305378593,7.2322,9.5838,true,true,"[19, 11, 19, 19, 19, 11, 19]","[17, 13, 17, 17, 17, 13, 17]"
467,1378743900,7,1.000000,0.243571,0.697429,EXPLORATION,0.618457,0.0305567358,0.0305567358,6.3559,8.5650,true,true,"[19, 12, 19, 19, 19, 12, 19]","[16, 11, 16, 16, 16, 11, 16]"
468,1378744200,7,1.000000,0.246500,0.698600,EXPLORATION,0.619160,0.0305847748,0.0305847748,5.3650,8.6259,true,true,"[18, 13, 18, 18, 18, 13, 18]","[16, 15, 16, 16, 16, 15, 16]"
469,1378744500,7,1.000000,0.249643,0.699857,EXPLORATION,0.619914,0.0306049191,0.0306049191,7.1041,10.4423,true,true,"[19, 11, 19, 19, 19, 11, 19]","[19, 15, 19, 19, 19, 15, 19]"
470,1378744800,7,1.000000,0.241114,0.696446,EXPLORATION,0.617867,0.0305490619,0.0305420442,4.6931,8.4289,true,true,"[19, 19, 19, 19, 14, 19, 14]","[19, 10, 19, 19, 19, 10, 19]"
471,1378745100,7,1.000000,0.250129,0.700051,EXPLORATION,0.620031,0.0293883952,0.0293883952,5.4360,9.6192,true,true,"[17, 12, 17, 17, 17, 12, 17]","[18, 12, 18, 18, 18, 12, 18]"
472,1378745400,7,1.000000,0.260214,0.704086,EXPLORATION,0.622451,0.0305750730,0.0305750730,8.1623,9.2620,true,true,"[19, 14, 19, 19, 19, 14, 19]","[19, 13, 19, 19, 19, 13, 19]"
473,1378745700,7,1.000000,0.249357,0.699743,EXPLORATION,0.619846,0.0305589634,0.0305589634,7.4415,8.9450,true,true,"[18, 15, 18, 18, 18, 15, 18]","[17, 10, 17, 17, 17, 10, 17]"
474,1378746000,7,1.000000,0.248971,0.699589,EXPLORATION,0.619753,0.0305568153,0.0305568153,5.4144,8.1878,true,true,"[16, 10, 16, 16, 16, 10, 16]","[18, 13, 18, 18, 18, 13, 18]"
475,1378746300,7,0.870840,0.247443,0.621481,EXPLORATION,0.572889,0.0305457964,0.0305457964,6.9802,7.9883,true,true,"[18, 11, 18, 18, 18, 11, 18]","[18, 15, 18, 18, 18, 15, 18]"
476,1378746600,7,0.654435,0.243500,0.490061,EXPLORATION,0.494037,0.0305415521,0.0305415521,7.2450,6.9299,true,true,"[16, 11, 16, 16, 16, 11, 16]","[17, 14, 17, 17, 17, 14, 17]"
477,1378746900,7,0.166765,0.204771,0.181968,BALANCED,0.309181,0.0305542732,0.0305542732,7.3053,4.3143,true,true,"[17, 10, 17, 17, 17, 10, 17]","[17, 10, 17, 17, 17, 10, 17]"
478,1378747200,7,0.156667,0.190929,0.170371,BALANCED,0.302223,0.0305719945,0.0305719945,6.4175,5.0119,true,true,"[17, 15, 17, 17, 17, 15, 17]","[17, 10, 17, 17, 17, 10, 17]"
479,1378747500,7,0.156129,0.196629,0.172329,BALANCED,0.303397,0.0305652925,0.0305899641,7.5411,4.1498,true,true,"[19, 11, 19, 19, 19, 11, 19]","[17, 17, 10, 17, 10, 17, 17]"
480,1378747800,7,0.156165,0.195057,0.171722,BALANCED,0.303033,0.0305493595,0.0305586701,7.2770,3.2880,true,true,"[19, 14, 19, 19, 19, 14, 19]","[19, 19, 19, 19, 10, 19, 10]"
481,1378748100,7,0.155344,0.190129,0.169258,BALANCED,0.301555,0.0305716171,0.0305716171,5.7761,3.8207,true,true,"[17, 10, 17, 17, 17, 10, 17]","[18, 13, 18, 18, 18, 13, 18]"
482,1378748400,7,0.154442,0.183000,0.165865,BALANCED,0.299519,0.0293583871,0.0293583871,6.1862,3.1490,true,true,"[18, 18, 18, 18, 15, 18, 15]","[18, 18, 18, 18, 10, 18, 10]"
483,1378748700,7,0.152624,0.210857,0.175917,BALANCED,0.305550,0.0293913775,0.0293913775,4.9486,5.9916,true,true,"[16, 11, 16, 16, 16, 11, 16]","[18, 11, 18, 18, 18, 11, 18]"
484,1378749000,7,0.154011,0.221600,0.181047,BALANCED,0.308628,0.0305337437,0.0305416915,7.5730,3.6159,true,true,"[16, 15, 16, 16, 16, 15, 16]","[16, 16, 16, 16, 11, 16, 11]"
485,1378749300,7,0.159197,0.211114,0.179964,BALANCED,0.307978,0.0305327047,0.0305372676,9.0824,3.2145,true,true,"[19, 14, 19, 19, 19, 14, 19]","[17, 17, 17, 17, 13, 17, 13]"
486,1378749600,7,0.172864,0.216629,0.190370,BALANCED,0.314222,0.0305238104,0.0305238104,5.0241,4.8626,true,true,"[16, 10, 16, 16, 16, 10, 16]","[17, 14, 17, 17, 17, 14, 17]"
487,1378749900,7,0.222498,0.246786,0.232213,BALANCED,0.339328,0.0305007560,0.0305007560,6.4100,3.4187,true,true,"[18, 14, 18, 18, 18, 14, 18]","[17, 14, 17, 17, 17, 14, 17]"
488,1378750200,7,0.254584,0.268086,0.259985,EXPLORATION,0.355991,0.0305491885,0.0305491885,7.5163,4.0361,true,true,"[17, 13, 17, 17, 17, 13, 17]","[17, 13, 17, 17, 17, 13, 17]"
489,1378750500,7,0.252638,0.257800,0.254703,EXPLORATION,0.352822,0.0305390889,0.0305390889,5.9805,4.8289,true,true,"[19, 15, 19, 19, 19, 15, 19]","[19, 13, 19, 19, 19, 13, 19]"
490,1378750800,7,0.253634,0.247957,0.251363,EXPLORATION,0.350818,0.0305688813,0.0305688813,4.6062,3.3063,true,true,"[18, 11, 18, 18, 18, 11, 18]","[19, 14, 19, 19, 19, 14, 19]"
491,1378751100,7,0.253723,0.254700,0.254114,EXPLORATION,0.352468,0.0305580860,0.0305580860,6.7912,4.6938,true,true,"[16, 12, 16, 16, 16, 12, 16]","[19, 15, 19, 19, 19, 15, 19]"
492,1378751400,7,0.247077,0.250600,0.248486,BALANCED,0.349092,0.0305376451,0.0305376451,5.8999,5.0598,true,true,"[18, 15, 18, 18, 18, 15, 18]","[18, 15, 18, 18, 18, 15, 18]"
493,1378751700,7,0.249943,0.236386,0.244520,BALANCED,0.346712,0.0305083865,0.0305143079,6.0138,3.4469,true,true,"[17, 10, 17, 17, 17, 10, 17]","[19, 19, 19, 19, 12, 19, 12]"
494,1378752000,7,0.263302,0.243743,0.255478,EXPLORATION,0.353287,0.0293026418,0.0293090396,5.8527,4.2675,true,true,"[16, 11, 16, 16, 16, 11, 16]","[18, 18, 18, 18, 11, 18, 11]"
495,1378752300,7,0.269236,0.265057,0.267564,EXPLORATION,0.360539,0.0293988720,0.0294005480,5.8852,3.3755,true,true,"[19, 11, 19, 19, 19, 11, 19]","[19, 19, 19, 19, 11, 19, 11]"
496,1378752600,7,0.269278,0.271457,0.270150,EXPLORATION,0.362090,0.0305811736,0.0305822490,7.6418,3.5074,true,true,"[19, 13, 19, 19, 19, 13, 19]","[19, 19, 19, 19, 10, 19, 10]"
497,1378752900,7,0.271442,0.283486,0.276259,EXPLORATION,0.365756,0.0305859506,0.0305859506,6.1112,4.6534,true,true,"[19, 19, 19, 19, 10, 19, 10]","[19, 19, 19, 19, 15, 19, 15]"
498,1378753200,7,0.263244,0.263486,0.263341,EXPLORATION,0.358004,0.0305329217,0.0305329217,6.5458,3.2786,true,true,"[18, 14, 18, 18, 18, 14, 18]","[18, 10, 18, 18, 18, 10, 18]"
499,1378753500,7,0.274439,0.251257,0.265166,EXPLORATION,0.359100,0.0305073697,0.0305073697,5.4352,3.9182,true,true,"[19, 11, 19, 19, 19, 11, 19]","[19, 11, 19, 19, 19, 11, 19]"
500,1378753800,7,0.283670,0.253671,0.271671,EXPLORATION,0.363002,0.0305081895,0.0305081895,6.8238,4.9365,true,true,"[19, 12, 19, 19, 19, 12, 19]","[16, 13, 16, 16, 16, 13, 16]"
501,1378754100,7,0.283279,0.255800,0.272287,EXPLORATION,0.363372,0.0305445751,0.0305519472,6.7402,4.0300,true,true,"[16, 12, 16, 16, 16, 12, 16]","[16, 16, 16, 16, 12, 16, 12]"
502,1378754400,7,0.285314,0.255086,0.273223,EXPLORATION,0.363934,0.0305587389,0.0305513320,6.1478,4.0450,true,true,"[17, 17, 17, 17, 15, 17, 15]","[18, 12, 18, 18, 18, 12, 18]"
